study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,study_environment_Moderate,study_environment_Noisy,study_environment_Quiet,parental_education_Bachelor,parental_education_High School,parental_education_Master,parental_education_PhD,family_income_High,family_income_Low,family_income_Medium,grade_category_A,grade_category_B,grade_category_C,grade_category_D,grade_category_F,tutoring_Yes,pass_fail_Pass,gender_Male,internet_access_Yes
2.53,63.1,5.64,1.4,81.9,80.2,1,49.3,32.3,36.1,35.8,36.3,1.66,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.49,76.6,7.3,4.6,53.0,85.7,2,44.0,44.9,49.0,52.6,45.6,1.7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True
3.4,94.1,7.28,1.2,88.0,41.4,3,57.1,72.6,53.3,71.1,64.0,3.04,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
2.31,89.3,4.65,3.0,68.5,77.3,5,48.0,42.5,39.7,47.0,46.7,2.17,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True
1.05,86.0,6.95,0.0,78.2,77.1,3,35.3,38.5,28.1,46.4,41.5,1.42,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
2.94,79.0,7.01,3.5,80.7,32.6,3,46.6,26.1,28.4,30.1,33.4,1.35,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
2.91,87.3,7.09,2.2,64.6,72.7,4,34.7,37.7,47.9,31.6,39.2,1.27,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.22,86.7,5.18,0.0,70.9,60.2,2,51.6,48.8,37.2,44.6,45.7,1.79,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
4.54,66.5,7.35,1.8,98.8,76.9,4,72.5,67.5,62.0,67.8,68.4,2.93,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True
3.69,87.1,7.51,5.1,60.2,80.5,3,47.0,53.9,47.6,56.5,51.9,2.26,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True
3.16,79.8,6.06,3.4,88.9,77.0,0,50.1,53.8,55.0,51.4,55.3,2.23,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True
2.57,93.4,5.6,2.7,74.3,65.4,1,48.5,37.5,45.5,55.2,47.0,1.84,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5.08,88.4,6.02,3.3,95.0,63.5,1,67.4,63.1,55.1,71.2,65.0,2.39,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True
1.61,100.0,7.13,4.0,90.6,73.2,0,61.1,51.9,61.9,57.0,59.3,2.13,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
2.4,85.0,5.76,4.8,69.6,66.1,2,45.4,44.7,40.4,57.1,46.2,1.65,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
2.46,74.1,5.65,2.1,90.3,47.8,1,56.6,61.1,45.5,57.2,55.9,1.88,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True
3.36,60.1,9.1,3.4,71.5,72.9,0,51.3,38.2,52.4,40.8,47.4,1.59,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3.79,75.6,6.99,3.2,100.0,67.3,2,42.1,30.6,49.0,34.9,33.9,1.41,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False
1.4,88.8,6.69,2.7,81.8,67.2,1,38.9,22.6,48.2,33.4,36.9,1.02,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2.18,91.3,6.33,2.2,74.9,64.6,4,44.4,38.3,61.6,35.5,45.5,1.49,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True
3.54,78.9,6.58,4.9,73.7,67.0,4,16.3,10.8,3.0,18.6,7.9,0.71,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
2.2,80.7,8.8,2.9,74.7,60.2,0,31.8,33.8,36.9,27.5,30.3,1.45,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2.52,85.7,7.82,0.7,75.6,82.9,4,49.7,53.3,50.6,54.6,50.6,2.09,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
3.21,88.8,9.39,0.0,90.8,63.5,0,43.1,31.2,49.6,67.1,46.5,1.71,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
1.82,95.2,7.39,3.9,72.6,71.2,0,47.3,21.1,33.3,22.6,31.2,1.06,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.33,79.1,6.04,1.9,67.4,59.4,4,60.4,60.7,57.9,39.8,55.5,2.11,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.74,77.6,7.27,2.3,96.1,53.6,5,72.0,56.1,64.1,63.9,63.6,2.31,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.05,100.0,7.55,3.1,100.0,68.3,1,68.9,65.2,76.1,59.2,65.4,2.73,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True
4.71,100.0,7.61,6.2,68.3,80.1,2,65.6,54.2,52.5,42.9,54.1,2.28,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True
3.87,79.7,6.56,4.5,75.6,85.6,3,46.1,38.0,49.1,34.6,41.6,1.83,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
2.95,96.4,8.8,2.2,98.7,80.7,2,51.2,51.0,56.9,56.6,58.0,2.17,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True
2.61,100.0,5.73,3.6,86.9,55.8,4,60.0,70.1,68.0,66.8,65.2,2.49,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
5.11,98.2,7.34,1.6,100.0,70.8,6,66.1,64.2,68.9,45.8,61.8,2.33,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True
2.21,77.4,6.71,3.7,90.5,68.7,4,52.4,37.4,60.2,43.5,45.2,1.82,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2.67,86.0,6.22,1.3,87.3,80.9,0,43.4,50.5,59.9,68.2,59.0,2.48,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
2.51,67.5,7.25,2.8,74.6,77.6,2,43.2,41.3,47.9,45.8,49.5,1.81,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
3.48,75.4,8.26,2.8,65.3,60.6,1,36.3,46.0,46.2,61.1,42.2,1.52,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
5.71,84.8,7.4,0.9,61.9,75.2,1,63.3,54.5,61.1,59.2,65.0,2.84,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.3,87.2,7.27,1.6,79.6,78.6,2,58.0,39.6,46.0,49.1,47.7,2.06,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.61,78.1,4.98,0.0,100.0,74.9,2,46.9,52.0,40.6,38.8,41.1,1.43,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3.23,57.5,7.92,1.9,64.3,69.5,3,40.4,51.0,45.1,47.9,44.9,1.67,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1.42,86.9,6.59,4.2,78.1,60.1,2,25.6,27.6,44.6,30.9,30.3,1.17,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True
2.77,92.3,7.53,5.5,55.1,64.0,1,41.6,52.6,39.5,29.6,39.5,1.9,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False
5.04,92.7,7.92,4.7,100.0,100.0,2,48.6,65.2,73.9,72.3,61.6,2.43,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3.79,82.9,7.19,1.9,67.9,52.2,2,54.1,25.1,41.9,45.9,39.7,1.29,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4.48,83.6,5.0,2.5,100.0,98.2,2,60.3,54.4,53.9,52.6,55.0,2.08,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
4.22,87.5,8.42,2.4,86.9,98.1,1,75.2,63.6,57.4,75.0,68.1,2.67,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True
2.15,89.1,8.81,2.2,100.0,50.5,3,29.7,46.5,35.9,54.7,43.4,2.46,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
5.29,84.1,7.81,4.0,54.0,60.7,3,74.3,57.3,64.9,67.1,68.9,2.62,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True
0.87,61.8,6.27,1.7,42.8,65.4,3,6.6,36.2,23.2,28.8,23.3,0.94,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3.4,99.0,8.23,4.7,74.2,60.8,4,40.6,37.6,47.7,49.6,42.4,1.82,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0.53,80.4,6.72,2.7,80.6,60.9,4,41.9,30.0,32.9,39.8,37.6,1.59,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.94,72.8,6.93,0.8,89.4,80.5,1,41.4,45.6,43.2,56.3,45.7,2.12,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True
4.12,81.1,8.2,2.4,100.0,73.8,0,53.3,55.4,44.3,67.3,58.0,2.48,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False
2.17,86.1,7.65,3.2,75.4,78.3,2,54.7,36.2,39.6,50.1,46.4,1.91,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
4.49,78.9,4.65,4.0,73.6,67.7,4,68.6,55.7,61.8,53.1,57.8,2.46,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
0.5,79.6,7.21,3.6,76.6,66.6,1,24.3,30.6,24.4,32.9,27.9,0.9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
2.89,81.8,8.19,2.0,85.5,58.8,1,60.0,45.1,42.1,43.6,44.0,1.3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
1.54,88.6,5.64,1.7,61.4,77.2,1,52.2,48.1,57.3,38.6,50.1,2.03,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True
2.61,77.0,7.98,5.1,53.1,85.3,1,28.4,44.7,22.1,30.8,32.1,1.34,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4.86,88.4,5.33,2.5,84.9,52.8,2,66.9,51.7,46.9,55.9,52.3,1.63,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
5.15,71.2,6.79,0.8,59.7,81.8,3,57.4,53.2,54.8,55.8,51.8,2.09,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
3.62,100.0,7.54,1.6,97.1,74.1,3,58.0,58.8,51.0,47.9,52.7,2.31,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True
1.09,95.7,6.75,0.0,46.9,52.6,1,32.6,39.7,20.5,16.6,23.0,0.99,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1.55,82.3,8.18,0.1,68.2,48.4,4,65.4,43.9,54.4,52.9,53.7,2.32,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,True
3.19,88.3,5.59,1.7,59.7,65.9,6,56.0,59.3,61.2,59.1,63.2,2.41,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2.03,73.3,7.82,1.3,69.9,62.2,3,52.2,51.5,38.3,36.7,45.8,2.1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
3.79,90.6,7.05,1.5,66.8,85.6,4,65.4,45.8,44.6,37.6,48.3,1.73,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
5.01,93.5,6.15,3.7,96.9,64.1,2,62.8,55.9,63.0,59.4,61.3,2.45,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True
1.82,87.7,7.44,3.8,100.0,61.9,1,44.0,44.9,35.7,51.5,45.0,2.3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
1.93,94.0,6.93,0.8,61.6,63.4,2,41.9,24.9,34.1,27.8,34.3,1.15,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.58,84.9,8.48,5.3,69.6,66.5,2,19.3,24.7,21.5,33.6,23.5,1.39,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
2.69,84.0,7.58,2.7,77.8,74.2,0,47.4,61.6,56.9,36.4,54.8,2.76,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,True
3.06,78.4,7.41,2.5,64.1,86.0,1,46.7,62.3,59.6,61.3,59.3,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.03,90.6,6.33,1.3,88.4,51.5,0,34.2,33.6,47.2,42.4,38.4,1.72,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4.08,76.6,7.15,2.0,59.2,75.9,1,53.2,50.0,41.6,45.4,46.8,1.89,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
3.47,89.1,6.42,5.5,89.1,49.9,2,42.6,44.3,29.7,31.0,34.8,1.3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2.93,88.0,6.94,0.9,81.3,85.7,3,67.2,58.8,65.8,69.2,68.0,2.39,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True
3.05,98.4,8.25,2.9,91.3,46.7,2,34.4,35.9,40.4,46.4,34.7,1.5,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3.1,90.8,6.71,1.7,79.8,88.4,1,52.5,68.0,64.9,57.3,59.5,2.19,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True
2.93,67.4,5.55,0.0,91.0,84.2,2,44.2,39.7,50.7,41.9,47.2,1.88,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
2.19,78.4,7.49,0.2,88.0,58.2,4,54.8,51.8,57.3,53.9,54.6,2.4,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
1.56,78.1,7.79,3.4,77.3,62.0,2,43.1,42.1,41.9,33.2,42.1,1.77,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3.17,77.7,8.59,0.0,88.4,41.6,1,40.1,48.9,47.6,54.5,47.3,1.92,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
2.4,94.7,7.86,0.6,100.0,43.6,2,48.8,47.1,46.7,41.0,47.5,1.54,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True
3.63,63.0,6.73,3.7,53.2,65.5,2,24.7,33.3,17.9,29.3,25.3,1.16,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
3.09,99.2,7.26,3.6,49.6,72.9,5,38.3,65.8,49.7,50.5,46.7,1.6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3.02,95.0,7.39,2.6,99.5,85.6,2,59.5,63.3,58.4,57.6,63.1,2.38,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
4.18,86.9,7.43,0.7,93.5,65.8,3,53.3,54.0,55.0,48.6,51.8,2.26,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
1.31,88.5,4.53,0.7,100.0,68.0,1,68.8,63.5,69.6,78.5,73.5,2.92,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True
5.12,85.8,6.43,0.5,78.4,51.1,1,70.0,69.8,66.7,66.8,69.6,3.22,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,True
0.5,86.6,7.48,2.3,100.0,67.8,4,49.2,37.4,37.8,34.6,42.4,1.6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True
4.74,96.3,8.1,3.5,100.0,71.5,1,76.3,61.7,72.1,70.1,67.8,2.84,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
3.24,82.8,6.37,1.9,97.3,78.8,2,64.5,71.6,62.7,69.6,66.1,2.85,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
2.37,91.0,6.59,3.8,88.7,69.3,2,36.1,56.7,44.1,50.7,47.9,1.59,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1.23,76.3,6.76,4.9,91.0,84.1,5,39.3,30.8,26.6,29.9,29.0,1.34,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
2.28,90.3,6.87,3.1,82.5,70.3,0,40.2,48.9,31.4,35.1,37.2,1.37,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True
2.8,82.3,7.85,0.6,84.8,68.0,3,58.3,60.6,54.3,47.2,55.3,2.24,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
3.23,89.3,6.26,2.6,86.7,82.0,2,49.7,53.1,47.5,45.2,48.0,1.8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
4.73,76.4,7.86,4.5,100.0,82.1,6,62.1,62.9,64.2,65.1,67.1,2.99,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True
3.09,89.5,8.42,1.6,68.6,65.2,1,48.9,57.9,53.4,32.2,49.3,2.01,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3.38,84.5,6.61,1.5,76.7,97.0,2,59.9,55.3,59.5,59.6,57.9,2.43,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
3.42,100.0,6.57,4.2,80.0,73.9,3,45.7,47.5,60.1,56.8,52.6,2.47,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True
2.61,87.6,7.16,0.3,89.4,71.7,1,59.0,49.2,59.6,66.0,58.2,2.16,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2.77,89.9,6.41,2.8,83.7,65.3,2,44.0,49.3,44.5,47.1,49.2,1.97,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2.87,80.6,6.91,1.6,60.7,76.7,1,74.9,69.7,66.5,60.5,68.3,2.92,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True
3.75,88.1,5.53,1.9,81.1,83.1,3,47.9,62.8,36.6,46.8,49.0,2.16,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
1.9,89.7,7.86,5.1,78.4,71.4,1,31.0,42.7,45.2,51.8,41.6,1.75,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
2.39,81.5,8.66,1.8,79.9,73.3,2,40.6,52.1,49.4,55.0,44.9,1.59,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True
3.43,80.7,6.33,2.7,92.6,53.2,5,46.6,70.3,70.5,59.7,62.5,2.47,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
1.71,76.9,5.35,4.0,97.9,57.4,0,27.2,45.0,37.6,31.9,32.6,1.16,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True
